"YEAR","QUARTER","MONTH","DAY_OF_MONTH","DAY_OF_WEEK","OP_UNIQUE_CARRIER","TAIL_NUM","OP_CARRIER_FL_NUM","ORIGIN_AIRPORT_ID","ORIGIN","ORIGIN_STATE_NM","DEST_AIRPORT_ID","DEST_CITY_NAME","DEST_STATE_NM","CRS_DEP_TIME","DEP_DELAY","CRS_ELAPSED_TIME","DISTANCE",
2019,3,9,22,7,"G4","223NV","847",14112,"PIE","Florida",11003,"Cedar Rapids/Iowa City, IA","Iowa","1714",66.00,164.00,1090.00,
2019,3,9,1,7,"G4","230NV","829",11003,"CID","Iowa",14112,"St. Petersburg, FL","Florida","2000",21.00,159.00,1090.00,
2019,3,9,12,4,"G4","217NV","847",14112,"PIE","Florida",11003,"Cedar Rapids/Iowa City, IA","Iowa","1714",-7.00,164.00,1090.00,
2019,3,9,30,1,"G4","240NV","2853",11003,"CID","Iowa",10693,"Nashville, TN","Tennessee","1057",2.00,85.00,481.00,
2019,3,9,29,7,"G4","313NV","128",11423,"DSM","Iowa",12889,"Las Vegas, NV","Nevada","1317",-15.00,184.00,1216.00,
2019,3,9,9,1,"G4","250NV","604",11423,"DSM","Iowa",10466,"Phoenix, AZ","Arizona","1128",31.00,175.00,1137.00,
2019,3,9,26,4,"G4","219NV","829",11003,"CID","Iowa",14112,"St. Petersburg, FL","Florida","1943",-1.00,159.00,1090.00,
2019,3,9,2,1,"G4","216NV","2852",10693,"BNA","Tennessee",11003,"Cedar Rapids/Iowa City, IA","Iowa","0854",37.00,92.00,481.00,
2019,3,9,30,1,"G4","232NV","792",14112,"PIE","Florida",11423,"Des Moines, IA","Iowa","1712",-2.00,166.00,1126.00,
2019,3,9,20,5,"G4","218NV","2853",11003,"CID","Iowa",10693,"Nashville, TN","Tennessee","1057",-20.00,85.00,481.00,
2019,3,9,9,1,"G4","216NV","2853",11003,"CID","Iowa",10693,"Nashville, TN","Tennessee","1057",-4.00,85.00,481.00,
2019,3,9,16,1,"G4","255NV","598",10466,"AZA","Arizona",11423,"Des Moines, IA","Iowa","0600",-3.00,163.00,1137.00,
2019,3,9,19,4,"G4","304NV","2174",14761,"SFB","Florida",11423,"Des Moines, IA","Iowa","1427",-2.00,169.00,1124.00,
2019,3,9,8,7,"G4","317NV","504",11003,"CID","Iowa",10466,"Phoenix, AZ","Arizona","1228",572.00,187.00,1240.00,
2019,3,9,15,7,"G4","332NV","128",11423,"DSM","Iowa",12889,"Las Vegas, NV","Nevada","1317",-9.00,184.00,1216.00,
2019,3,9,8,7,"G4","307NV","2315",11423,"DSM","Iowa",14761,"Sanford, FL","Florida","1701",1.00,166.00,1124.00,
2019,3,9,19,4,"G4","313NV","128",11423,"DSM","Iowa",12889,"Las Vegas, NV","Nevada","1317",18.00,184.00,1216.00,
2019,3,9,9,1,"G4","223NV","783",11423,"DSM","Iowa",14112,"St. Petersburg, FL","Florida","1943",-11.00,160.00,1126.00,
2019,3,9,6,5,"G4","225NV","783",11423,"DSM","Iowa",14112,"St. Petersburg, FL","Florida","1943",-8.00,160.00,1126.00,
2019,3,9,12,4,"G4","335NV","2174",14761,"SFB","Florida",11423,"Des Moines, IA","Iowa","1427",-11.00,169.00,1124.00,
2019,3,9,23,1,"G4","307NV","2307",14761,"SFB","Florida",11003,"Cedar Rapids/Iowa City, IA","Iowa","0725",-5.00,166.00,1078.00,
2019,3,9,5,4,"G4","317NV","128",11423,"DSM","Iowa",12889,"Las Vegas, NV","Nevada","1317",0.00,184.00,1216.00,
2019,3,9,19,4,"G4","257NV","513",10466,"AZA","Arizona",11003,"Cedar Rapids/Iowa City, IA","Iowa","0650",-7.00,173.00,1240.00,
2019,3,9,29,7,"G4","243NV","847",14112,"PIE","Florida",11003,"Cedar Rapids/Iowa City, IA","Iowa","1714",-2.00,164.00,1090.00,
2019,3,9,2,1,"G4","324NV","11",12889,"LAS","Nevada",11003,"Cedar Rapids/Iowa City, IA","Iowa","0715",-6.00,185.00,1319.00,
2019,3,9,6,5,"G4","215NV","517",11423,"DSM","Iowa",10466,"Phoenix, AZ","Arizona","1128",-4.00,175.00,1137.00,
2019,3,9,30,1,"G4","319NV","11",12889,"LAS","Nevada",11003,"Cedar Rapids/Iowa City, IA","Iowa","0715",-1.00,189.00,1319.00,
2019,3,9,8,7,"G4","223NV","829",11003,"CID","Iowa",14112,"St. Petersburg, FL","Florida","1943",-6.00,159.00,1090.00,
2019,3,9,6,5,"G4","225NV","792",14112,"PIE","Florida",11423,"Des Moines, IA","Iowa","1712",-19.00,166.00,1126.00,
2019,3,9,16,1,"G4","306NV","2307",14761,"SFB","Florida",11003,"Cedar Rapids/Iowa City, IA","Iowa","0725",-1.00,166.00,1078.00,
2019,3,9,23,1,"G4","251NV","598",10466,"AZA","Arizona",11423,"Des Moines, IA","Iowa","0600",0.00,163.00,1137.00,
2019,3,9,9,1,"G4","223NV","792",14112,"PIE","Florida",11423,"Des Moines, IA","Iowa","1712",-3.00,166.00,1126.00,
2019,3,9,16,1,"G4","255NV","604",11423,"DSM","Iowa",10466,"Phoenix, AZ","Arizona","1128",-12.00,175.00,1137.00,
2019,3,9,20,5,"G4","255NV","506",10466,"AZA","Arizona",11423,"Des Moines, IA","Iowa","0600",0.00,163.00,1137.00,
2019,3,9,6,5,"G4","216NV","2852",10693,"BNA","Tennessee",11003,"Cedar Rapids/Iowa City, IA","Iowa","0840",9.00,92.00,481.00,
2019,3,9,26,4,"G4","313NV","128",11423,"DSM","Iowa",12889,"Las Vegas, NV","Nevada","1317",2.00,184.00,1216.00,
2019,3,9,9,1,"G4","325NV","11",12889,"LAS","Nevada",11003,"Cedar Rapids/Iowa City, IA","Iowa","0715",-5.00,189.00,1319.00,
2019,3,9,6,5,"G4","329NV","2105",11003,"CID","Iowa",14761,"Sanford, FL","Florida","0956",-3.00,160.00,1078.00,
2019,3,9,26,4,"G4","221NV","513",10466,"AZA","Arizona",11003,"Cedar Rapids/Iowa City, IA","Iowa","0650",-4.00,173.00,1240.00,
2019,3,9,27,5,"G4","223NV","783",11423,"DSM","Iowa",14112,"St. Petersburg, FL","Florida","1943",21.00,160.00,1126.00,
2019,3,9,9,1,"G4","307NV","2105",11003,"CID","Iowa",14761,"Sanford, FL","Florida","0956",-2.00,160.00,1078.00,
2019,3,9,6,5,"G4","336NV","11",12889,"LAS","Nevada",11003,"Cedar Rapids/Iowa City, IA","Iowa","0715",-10.00,189.00,1319.00,
2019,3,9,8,7,"G4","307NV","2174",14761,"SFB","Florida",11423,"Des Moines, IA","Iowa","1427",0.00,169.00,1124.00,
2019,3,9,6,5,"G4","216NV","2853",11003,"CID","Iowa",10693,"Nashville, TN","Tennessee","1057",0.00,85.00,481.00,
2019,3,9,5,4,"G4","307NV","2315",11423,"DSM","Iowa",14761,"Sanford, FL","Florida","1701",0.00,166.00,1124.00,
2019,3,9,13,5,"G4","336NV","12",11003,"CID","Iowa",12889,"Las Vegas, NV","Nevada","1304",0.00,202.00,1319.00,
2019,3,9,27,5,"G4","215NV","506",10466,"AZA","Arizona",11423,"Des Moines, IA","Iowa","0600",0.00,163.00,1137.00,
2019,3,9,5,4,"G4","245NV","513",10466,"AZA","Arizona",11003,"Cedar Rapids/Iowa City, IA","Iowa","0650",-4.00,173.00,1240.00,
2019,3,9,16,1,"G4","217NV","783",11423,"DSM","Iowa",14112,"St. Petersburg, FL","Florida","1943",12.00,160.00,1126.00,
2019,3,9,26,4,"G4","312NV","2315",11423,"DSM","Iowa",14761,"Sanford, FL","Florida","1701",27.00,166.00,1124.00,
2019,3,9,20,5,"G4","232NV","783",11423,"DSM","Iowa",14112,"St. Petersburg, FL","Florida","1943",-11.00,160.00,1126.00,
2019,3,9,30,1,"G4","320NV","2105",11003,"CID","Iowa",14761,"Sanford, FL","Florida","0956",-5.00,160.00,1078.00,
2019,3,9,13,5,"G4","230NV","783",11423,"DSM","Iowa",14112,"St. Petersburg, FL","Florida","1943",-20.00,160.00,1126.00,
2019,3,9,15,7,"G4","221NV","513",10466,"AZA","Arizona",11003,"Cedar Rapids/Iowa City, IA","Iowa","0650",-3.00,173.00,1240.00,
2019,3,9,12,4,"G4","257NV","504",11003,"CID","Iowa",10466,"Phoenix, AZ","Arizona","1228",-3.00,187.00,1240.00,
2019,3,9,16,1,"G4","306NV","2105",11003,"CID","Iowa",14761,"Sanford, FL","Florida","0956",-10.00,160.00,1078.00,
2019,3,9,2,1,"G4","253NV","517",11423,"DSM","Iowa",10466,"Phoenix, AZ","Arizona","1126",-1.00,177.00,1137.00,
2019,3,9,20,5,"G4","232NV","792",14112,"PIE","Florida",11423,"Des Moines, IA","Iowa","1712",-4.00,166.00,1126.00,
2019,3,9,29,7,"G4","313NV","16",12889,"LAS","Nevada",11423,"Des Moines, IA","Iowa","0745",-10.00,172.00,1216.00,
2019,3,9,29,7,"G4","308NV","2315",11423,"DSM","Iowa",14761,"Sanford, FL","Florida","1701",-2.00,166.00,1124.00,
2019,3,9,27,5,"G4","331NV","12",11003,"CID","Iowa",12889,"Las Vegas, NV","Nevada","1304",0.00,202.00,1319.00,
2019,3,9,22,7,"G4","221NV","504",11003,"CID","Iowa",10466,"Phoenix, AZ","Arizona","1228",-16.00,187.00,1240.00,
2019,3,9,20,5,"G4","218NV","2852",10693,"BNA","Tennessee",11003,"Cedar Rapids/Iowa City, IA","Iowa","0840",-6.00,92.00,481.00,
2019,3,9,9,1,"G4","216NV","2852",10693,"BNA","Tennessee",11003,"Cedar Rapids/Iowa City, IA","Iowa","0840",-6.00,92.00,481.00,
2019,3,9,6,5,"G4","215NV","506",10466,"AZA","Arizona",11423,"Des Moines, IA","Iowa","0600",-3.00,163.00,1137.00,
2019,3,9,8,7,"G4","223NV","847",14112,"PIE","Florida",11003,"Cedar Rapids/Iowa City, IA","Iowa","1714",-10.00,164.00,1090.00,
2019,3,9,13,5,"G4","230NV","792",14112,"PIE","Florida",11423,"Des Moines, IA","Iowa","1712",-5.00,166.00,1126.00,
2019,3,9,30,1,"G4","320NV","2307",14761,"SFB","Florida",11003,"Cedar Rapids/Iowa City, IA","Iowa","0725",-8.00,166.00,1078.00,
2019,3,9,16,1,"G4","303NV","11",12889,"LAS","Nevada",11003,"Cedar Rapids/Iowa City, IA","Iowa","0715",-9.00,189.00,1319.00,
2019,3,9,1,7,"G4","257NV","513",10466,"AZA","Arizona",11003,"Cedar Rapids/Iowa City, IA","Iowa","0650",0.00,173.00,1240.00,
2019,3,9,23,1,"G4","218NV","2853",11003,"CID","Iowa",10693,"Nashville, TN","Tennessee","1057",-7.00,85.00,481.00,
2019,3,9,27,5,"G4","240NV","2852",10693,"BNA","Tennessee",11003,"Cedar Rapids/Iowa City, IA","Iowa","0840",18.00,92.00,481.00,
2019,3,9,9,1,"G4","307NV","2307",14761,"SFB","Florida",11003,"Cedar Rapids/Iowa City, IA","Iowa","0725",-14.00,166.00,1078.00,
2019,3,9,20,5,"G4","304NV","2105",11003,"CID","Iowa",14761,"Sanford, FL","Florida","0956",-12.00,160.00,1078.00,
2019,3,9,30,1,"G4","251NV","598",10466,"AZA","Arizona",11423,"Des Moines, IA","Iowa","0600",-8.00,163.00,1137.00,
2019,3,9,18,3,"WN","N969WN","782",15016,"STL","Missouri",11423,"Des Moines, IA","Iowa","1035",15.00,60.00,259.00,
2019,3,9,18,3,"WN","N790SW","6608",15016,"STL","Missouri",11423,"Des Moines, IA","Iowa","2055",-2.00,65.00,259.00,
2019,3,9,19,4,"WN","N268WN","782",11423,"DSM","Iowa",12889,"Las Vegas, NV","Nevada","1215",8.00,185.00,1216.00,
2019,3,9,19,4,"WN","N790SW","685",11423,"DSM","Iowa",15016,"St. Louis, MO","Missouri","0635",-1.00,60.00,259.00,
2019,3,9,19,4,"WN","N7725A","2574",11423,"DSM","Iowa",15016,"St. Louis, MO","Missouri","1655",8.00,60.00,259.00,
2019,3,9,19,4,"WN","N7725A","2574",12889,"LAS","Nevada",11423,"Des Moines, IA","Iowa","1125",1.00,175.00,1216.00,
2019,3,9,29,7,"WN","N7816B","3234",11423,"DSM","Iowa",12889,"Las Vegas, NV","Nevada","1355",37.00,185.00,1216.00,
2019,3,9,29,7,"WN","N7839A","5076",11423,"DSM","Iowa",14107,"Phoenix, AZ","Arizona","1645",-6.00,175.00,1149.00,
2019,3,9,29,7,"WN","N210WN","3239",11423,"DSM","Iowa",15016,"St. Louis, MO","Missouri","0745",-5.00,60.00,259.00,
2019,3,9,29,7,"WN","N942WN","3653",11423,"DSM","Iowa",15016,"St. Louis, MO","Missouri","1740",17.00,60.00,259.00,
2019,3,9,29,7,"WN","N7839A","5073",12889,"LAS","Nevada",11423,"Des Moines, IA","Iowa","1105",0.00,170.00,1216.00,
2019,3,9,29,7,"WN","N942WN","3653",14107,"PHX","Arizona",11423,"Des Moines, IA","Iowa","1220",46.00,165.00,1149.00,
2019,3,9,14,6,"WN","N407WN","2271",15016,"STL","Missouri",11423,"Des Moines, IA","Iowa","0840",-1.00,60.00,259.00,
2019,3,9,15,7,"WN","N7875A","3234",11423,"DSM","Iowa",12889,"Las Vegas, NV","Nevada","1355",-6.00,185.00,1216.00,
2019,3,9,15,7,"WN","N486WN","5076",11423,"DSM","Iowa",14107,"Phoenix, AZ","Arizona","1645",58.00,175.00,1149.00,
2019,3,9,15,7,"WN","N7820L","3239",11423,"DSM","Iowa",15016,"St. Louis, MO","Missouri","0745",-5.00,60.00,259.00,
2019,3,9,15,7,"WN","N789SW","3653",11423,"DSM","Iowa",15016,"St. Louis, MO","Missouri","1740",18.00,60.00,259.00,
2019,3,9,15,7,"WN","N486WN","5073",12889,"LAS","Nevada",11423,"Des Moines, IA","Iowa","1105",62.00,170.00,1216.00,
2019,3,9,23,1,"WN","N969WN","2574",12889,"LAS","Nevada",11423,"Des Moines, IA","Iowa","1125",36.00,175.00,1216.00,
2019,3,9,30,1,"WN","N735SA","782",11423,"DSM","Iowa",12889,"Las Vegas, NV","Nevada","1215",-6.00,185.00,1216.00,
2019,3,9,30,1,"WN","N918WN","685",11423,"DSM","Iowa",15016,"St. Louis, MO","Missouri","0635",-7.00,60.00,259.00,
2019,3,9,30,1,"WN","N7725A","2574",11423,"DSM","Iowa",15016,"St. Louis, MO","Missouri","1655",-3.00,60.00,259.00,
2019,3,9,30,1,"WN","N7725A","2574",12889,"LAS","Nevada",11423,"Des Moines, IA","Iowa","1125",-3.00,175.00,1216.00,
2019,3,9,1,7,"AA","N979TW","2326",11423,"DSM","Iowa",11298,"Dallas/Fort Worth, TX","Texas","0617",0.00,119.00,624.00,
2019,3,9,2,1,"AA","N9628W","2326",11423,"DSM","Iowa",11298,"Dallas/Fort Worth, TX","Texas","0601",-6.00,119.00,624.00,
2019,3,9,3,2,"AA","N963TW","2326",11423,"DSM","Iowa",11298,"Dallas/Fort Worth, TX","Texas","0601",-4.00,119.00,624.00,
2019,3,9,4,3,"AA","N979TW","2326",11423,"DSM","Iowa",11298,"Dallas/Fort Worth, TX","Texas","0600",-8.00,120.00,624.00,
2019,3,9,5,4,"AA","N835AW","2326",11423,"DSM","Iowa",11298,"Dallas/Fort Worth, TX","Texas","0600",-9.00,122.00,624.00,
2019,3,9,6,5,"AA","N823AW","2326",11423,"DSM","Iowa",11298,"Dallas/Fort Worth, TX","Texas","0600",-12.00,122.00,624.00,
2019,3,9,7,6,"AA","N751UW","2326",11423,"DSM","Iowa",11298,"Dallas/Fort Worth, TX","Texas","0600",-3.00,122.00,624.00,
2019,3,9,9,1,"AA","N822AW","2326",11423,"DSM","Iowa",11298,"Dallas/Fort Worth, TX","Texas","0600",-1.00,122.00,624.00,
2019,3,9,10,2,"AA","N751UW","2326",11423,"DSM","Iowa",11298,"Dallas/Fort Worth, TX","Texas","0600",-6.00,122.00,624.00,
2019,3,9,11,3,"AA","N772XF","2326",11423,"DSM","Iowa",11298,"Dallas/Fort Worth, TX","Texas","0600",-8.00,122.00,624.00,
2019,3,9,12,4,"AA","N839AW","2326",11423,"DSM","Iowa",11298,"Dallas/Fort Worth, TX","Texas","0600",-6.00,122.00,624.00,
2019,3,9,13,5,"AA","N744P","2326",11423,"DSM","Iowa",11298,"Dallas/Fort Worth, TX","Texas","0600",-7.00,122.00,624.00,
2019,3,9,14,6,"AA","N747UW","2326",11423,"DSM","Iowa",11298,"Dallas/Fort Worth, TX","Texas","0600",-5.00,122.00,624.00,
2019,3,9,16,1,"AA","N177XF","2326",11423,"DSM","Iowa",11298,"Dallas/Fort Worth, TX","Texas","0600",-3.00,122.00,624.00,
2019,3,9,17,2,"AA","N816AW","2326",11423,"DSM","Iowa",11298,"Dallas/Fort Worth, TX","Texas","0600",-7.00,122.00,624.00,
2019,3,9,18,3,"AA","N817AW","2326",11423,"DSM","Iowa",11298,"Dallas/Fort Worth, TX","Texas","0600",-8.00,122.00,624.00,
2019,3,9,19,4,"AA","N400AN","2326",11423,"DSM","Iowa",11298,"Dallas/Fort Worth, TX","Texas","0600",-5.00,122.00,624.00,
2019,3,9,20,5,"AA","N824AW","2326",11423,"DSM","Iowa",11298,"Dallas/Fort Worth, TX","Texas","0600",-10.00,122.00,624.00,
2019,3,9,21,6,"AA","N760US","2326",11423,"DSM","Iowa",11298,"Dallas/Fort Worth, TX","Texas","0600",-5.00,122.00,624.00,
2019,3,9,23,1,"AA","N834AW","2326",11423,"DSM","Iowa",11298,"Dallas/Fort Worth, TX","Texas","0600",-8.00,122.00,624.00,
2019,3,9,24,2,"AA","N810AW","2326",11423,"DSM","Iowa",11298,"Dallas/Fort Worth, TX","Texas","0600",-7.00,122.00,624.00,
2019,3,9,25,3,"AA","N744P","2326",11423,"DSM","Iowa",11298,"Dallas/Fort Worth, TX","Texas","0600",-6.00,122.00,624.00,
2019,3,9,26,4,"AA","N754UW","2326",11423,"DSM","Iowa",11298,"Dallas/Fort Worth, TX","Texas","0600",0.00,122.00,624.00,
2019,3,9,27,5,"AA","N745VJ","2326",11423,"DSM","Iowa",11298,"Dallas/Fort Worth, TX","Texas","0600",-10.00,122.00,624.00,
2019,3,9,28,6,"AA","N757UW","2326",11423,"DSM","Iowa",11298,"Dallas/Fort Worth, TX","Texas","0600",-4.00,122.00,624.00,
2019,3,9,30,1,"AA","N751UW","2326",11423,"DSM","Iowa",11298,"Dallas/Fort Worth, TX","Texas","0600",-7.00,122.00,624.00,
2019,3,9,1,7,"9E","N131EV","3300",12953,"LGA","New York",11423,"Des Moines, IA","Iowa","1105",-10.00,182.00,1031.00,
2019,3,9,2,1,"9E","N607LR","3300",12953,"LGA","New York",11423,"Des Moines, IA","Iowa","1105",140.00,182.00,1031.00,
2019,3,9,3,2,"9E","N695CA","3300",12953,"LGA","New York",11423,"Des Moines, IA","Iowa","1105",4.00,182.00,1031.00,
2019,3,9,4,3,"9E","N922XJ","3300",12953,"LGA","New York",11423,"Des Moines, IA","Iowa","1105",-16.00,182.00,1031.00,
2019,3,9,5,4,"9E","N914XJ","3300",12953,"LGA","New York",11423,"Des Moines, IA","Iowa","1105",-11.00,182.00,1031.00,
2019,3,9,6,5,"9E","N166PQ","3300",12953,"LGA","New York",11423,"Des Moines, IA","Iowa","1100",-6.00,182.00,1031.00,
2019,3,9,1,7,"9E","N298PQ","3370",11433,"DTW","Michigan",11003,"Cedar Rapids/Iowa City, IA","Iowa","2016",-2.00,106.00,430.00,
2019,3,9,2,1,"9E","N906XJ","3370",11433,"DTW","Michigan",11003,"Cedar Rapids/Iowa City, IA","Iowa","2016",-2.00,106.00,430.00,
2019,3,9,3,2,"9E","N933XJ","3370",11433,"DTW","Michigan",11003,"Cedar Rapids/Iowa City, IA","Iowa","2016",-4.00,106.00,430.00,
2019,3,9,4,3,"9E","N313PQ","3370",11433,"DTW","Michigan",11003,"Cedar Rapids/Iowa City, IA","Iowa","2016",-4.00,106.00,430.00,
2019,3,9,5,4,"9E","N337PQ","3370",11433,"DTW","Michigan",11003,"Cedar Rapids/Iowa City, IA","Iowa","2016",-11.00,106.00,430.00,
2019,3,9,6,5,"9E","N918XJ","3370",11433,"DTW","Michigan",11003,"Cedar Rapids/Iowa City, IA","Iowa","2016",-2.00,106.00,430.00,
2019,3,9,7,6,"9E","N137EV","3370",11433,"DTW","Michigan",11003,"Cedar Rapids/Iowa City, IA","Iowa","2020",-2.00,104.00,430.00,
2019,3,9,8,7,"9E","N913XJ","3370",11433,"DTW","Michigan",11003,"Cedar Rapids/Iowa City, IA","Iowa","2016",-8.00,106.00,430.00,
2019,3,9,9,1,"9E","N931XJ","3370",11433,"DTW","Michigan",11003,"Cedar Rapids/Iowa City, IA","Iowa","2016",-5.00,106.00,430.00,
2019,3,9,10,2,"9E","N341PQ","3370",11433,"DTW","Michigan",11003,"Cedar Rapids/Iowa City, IA","Iowa","2016",-2.00,106.00,430.00,
2019,3,9,11,3,"9E","N921XJ","3370",11433,"DTW","Michigan",11003,"Cedar Rapids/Iowa City, IA","Iowa","2016",16.00,106.00,430.00,
2019,3,9,12,4,"9E","N197PQ","3370",11433,"DTW","Michigan",11003,"Cedar Rapids/Iowa City, IA","Iowa","2016",5.00,106.00,430.00,
2019,3,9,13,5,"9E","N304PQ","3370",11433,"DTW","Michigan",11003,"Cedar Rapids/Iowa City, IA","Iowa","2016",21.00,106.00,430.00,
2019,3,9,14,6,"9E","N602LR","3370",11433,"DTW","Michigan",11003,"Cedar Rapids/Iowa City, IA","Iowa","2020",-5.00,104.00,430.00,
2019,3,9,15,7,"9E","N936XJ","3370",11433,"DTW","Michigan",11003,"Cedar Rapids/Iowa City, IA","Iowa","2016",-4.00,106.00,430.00,
2019,3,9,16,1,"9E","N935XJ","3370",11433,"DTW","Michigan",11003,"Cedar Rapids/Iowa City, IA","Iowa","2016",-5.00,106.00,430.00,
2019,3,9,17,2,"9E","N315PQ","3370",11433,"DTW","Michigan",11003,"Cedar Rapids/Iowa City, IA","Iowa","2016",-5.00,106.00,430.00,
2019,3,9,18,3,"9E","N133EV","3370",11433,"DTW","Michigan",11003,"Cedar Rapids/Iowa City, IA","Iowa","2016",-3.00,106.00,430.00,
2019,3,9,19,4,"9E","N131EV","3370",11433,"DTW","Michigan",11003,"Cedar Rapids/Iowa City, IA","Iowa","2016",-4.00,106.00,430.00,
2019,3,9,20,5,"9E","N134EV","3370",11433,"DTW","Michigan",11003,"Cedar Rapids/Iowa City, IA","Iowa","2016",103.00,106.00,430.00,
2019,3,9,21,6,"9E","N329PQ","3370",11433,"DTW","Michigan",11003,"Cedar Rapids/Iowa City, IA","Iowa","2020",-6.00,104.00,430.00,
2019,3,9,22,7,"9E","N922XJ","3370",11433,"DTW","Michigan",11003,"Cedar Rapids/Iowa City, IA","Iowa","2016",-6.00,106.00,430.00,
2019,3,9,23,1,"9E","N927XJ","3370",11433,"DTW","Michigan",11003,"Cedar Rapids/Iowa City, IA","Iowa","2016",-5.00,106.00,430.00,
2019,3,9,24,2,"9E","N331PQ","3370",11433,"DTW","Michigan",11003,"Cedar Rapids/Iowa City, IA","Iowa","2016",-4.00,106.00,430.00,
2019,3,9,25,3,"9E","N310PQ","3370",11433,"DTW","Michigan",11003,"Cedar Rapids/Iowa City, IA","Iowa","2016",-5.00,106.00,430.00,
2019,3,9,26,4,"9E","N921XJ","3370",11433,"DTW","Michigan",11003,"Cedar Rapids/Iowa City, IA","Iowa","2016",-11.00,106.00,430.00,
2019,3,9,27,5,"9E","N315PQ","3370",11433,"DTW","Michigan",11003,"Cedar Rapids/Iowa City, IA","Iowa","2016",8.00,106.00,430.00,
2019,3,9,28,6,"9E","N299PQ","3370",11433,"DTW","Michigan",11003,"Cedar Rapids/Iowa City, IA","Iowa","2020",-4.00,104.00,430.00,
2019,3,9,29,7,"9E","N695CA","3370",11433,"DTW","Michigan",11003,"Cedar Rapids/Iowa City, IA","Iowa","2016",-4.00,106.00,430.00,
2019,3,9,1,7,"9E","N146PQ","3410",13487,"MSP","Minnesota",11423,"Des Moines, IA","Iowa","1120",-5.00,71.00,232.00,
2019,3,9,7,6,"9E","N604LR","3410",13487,"MSP","Minnesota",11423,"Des Moines, IA","Iowa","1115",-2.00,69.00,232.00,
2019,3,9,14,6,"9E","N922XJ","3410",13487,"MSP","Minnesota",11423,"Des Moines, IA","Iowa","1115",-5.00,69.00,232.00,
2019,3,9,21,6,"9E","N176PQ","3410",13487,"MSP","Minnesota",11423,"Des Moines, IA","Iowa","1115",41.00,69.00,232.00,
2019,3,9,28,6,"9E","N695CA","3410",13487,"MSP","Minnesota",11423,"Des Moines, IA","Iowa","1115",-2.00,69.00,232.00,
2019,3,9,1,7,"9E","N195PQ","3414",11423,"DSM","Iowa",13487,"Minneapolis, MN","Minnesota","0920",-6.00,72.00,232.00,
2019,3,9,7,6,"9E","N341PQ","3414",11423,"DSM","Iowa",13487,"Minneapolis, MN","Minnesota","0920",-5.00,70.00,232.00,
2019,3,9,14,6,"9E","N604LR","3414",11423,"DSM","Iowa",13487,"Minneapolis, MN","Minnesota","0920",-5.00,70.00,232.00,
2019,3,9,21,6,"9E","N232PQ","3414",11423,"DSM","Iowa",13487,"Minneapolis, MN","Minnesota","0920",-6.00,70.00,232.00,
2019,3,9,28,6,"9E","N311PQ","3414",11423,"DSM","Iowa",13487,"Minneapolis, MN","Minnesota","0920",84.00,70.00,232.00,
2019,3,9,15,7,"YX","N643RW","3653",12266,"IAH","Texas",11423,"Des Moines, IA","Iowa","0945",-8.00,138.00,802.00,
