"YEAR","QUARTER","MONTH","DAY_OF_MONTH","DAY_OF_WEEK","OP_UNIQUE_CARRIER","TAIL_NUM","OP_CARRIER_FL_NUM","ORIGIN_AIRPORT_ID","ORIGIN","ORIGIN_STATE_NM","DEST_AIRPORT_ID","DEST_CITY_NAME","DEST_STATE_NM","CRS_DEP_TIME","DEP_DELAY","CRS_ELAPSED_TIME","DISTANCE",
2019,3,8,22,4,"UA","N458UA","1536",11292,"DEN","Colorado",11423,"Des Moines, IA","Iowa","1340",-7.00,99.00,589.00,
2019,3,8,22,4,"UA","N839UA","1256",11423,"DSM","Iowa",11292,"Denver, CO","Colorado","0600",-6.00,114.00,589.00,
2019,3,8,22,4,"UA","N75432","1250",13930,"ORD","Illinois",11423,"Des Moines, IA","Iowa","2128",173.00,84.00,299.00,
2019,3,8,1,4,"AA","N984TW","2467",11298,"DFW","Texas",11423,"Des Moines, IA","Iowa","1024",-3.00,112.00,624.00,
2019,3,8,2,5,"AA","N9618A","2467",11298,"DFW","Texas",11423,"Des Moines, IA","Iowa","1024",-4.00,112.00,624.00,
2019,3,8,3,6,"AA","N9615W","2467",11298,"DFW","Texas",11423,"Des Moines, IA","Iowa","1024",-4.00,112.00,624.00,
2019,3,8,4,7,"AA","N501AA","2467",11298,"DFW","Texas",11423,"Des Moines, IA","Iowa","1024",-3.00,112.00,624.00,
2019,3,8,5,1,"AA","N966TW","2467",11298,"DFW","Texas",11423,"Des Moines, IA","Iowa","1024",-6.00,112.00,624.00,
2019,3,8,6,2,"AA","N9615W","2467",11298,"DFW","Texas",11423,"Des Moines, IA","Iowa","1024",-5.00,112.00,624.00,
2019,3,8,7,3,"AA","N9626F","2467",11298,"DFW","Texas",11423,"Des Moines, IA","Iowa","1024",-5.00,112.00,624.00,
2019,3,8,8,4,"AA","N964TW","2467",11298,"DFW","Texas",11423,"Des Moines, IA","Iowa","1024",3.00,112.00,624.00,
2019,3,8,9,5,"AA","N963TW","2467",11298,"DFW","Texas",11423,"Des Moines, IA","Iowa","1024",1.00,112.00,624.00,
2019,3,8,10,6,"AA","N9617R","2467",11298,"DFW","Texas",11423,"Des Moines, IA","Iowa","1024",-3.00,112.00,624.00,
2019,3,8,11,7,"AA","N969TW","2467",11298,"DFW","Texas",11423,"Des Moines, IA","Iowa","1024",11.00,112.00,624.00,
2019,3,8,12,1,"AA","N966TW","2467",11298,"DFW","Texas",11423,"Des Moines, IA","Iowa","1024",-6.00,112.00,624.00,
2019,3,8,13,2,"AA","N963TW","2467",11298,"DFW","Texas",11423,"Des Moines, IA","Iowa","1024",-5.00,112.00,624.00,
2019,3,8,14,3,"AA","N9620D","2467",11298,"DFW","Texas",11423,"Des Moines, IA","Iowa","1024",-1.00,112.00,624.00,
2019,3,8,15,4,"AA","N961TW","2467",11298,"DFW","Texas",11423,"Des Moines, IA","Iowa","1024",-1.00,112.00,624.00,
2019,3,8,16,5,"AA","N9618A","2467",11298,"DFW","Texas",11423,"Des Moines, IA","Iowa","1024",2.00,112.00,624.00,
2019,3,8,17,6,"AA","N971TW","2467",11298,"DFW","Texas",11423,"Des Moines, IA","Iowa","1024",3.00,112.00,624.00,
2019,3,8,18,7,"AA","N9628W","2467",11298,"DFW","Texas",11423,"Des Moines, IA","Iowa","1024",-2.00,112.00,624.00,
2019,3,8,19,1,"AA","N963TW","2467",11298,"DFW","Texas",11423,"Des Moines, IA","Iowa","1024",-8.00,112.00,624.00,
2019,3,8,20,2,"AA","N9626F","2467",11298,"DFW","Texas",11423,"Des Moines, IA","Iowa","1024",54.00,112.00,624.00,
2019,3,8,21,3,"AA","N968TW","2467",11298,"DFW","Texas",11423,"Des Moines, IA","Iowa","1020",-8.00,109.00,624.00,
2019,3,8,22,4,"AA","N961TW","2467",11298,"DFW","Texas",11423,"Des Moines, IA","Iowa","1020",-5.00,109.00,624.00,
2019,3,8,23,5,"AA","N983TW","2467",11298,"DFW","Texas",11423,"Des Moines, IA","Iowa","1020",-4.00,109.00,624.00,
2019,3,8,24,6,"AA","N9620D","2467",11298,"DFW","Texas",11423,"Des Moines, IA","Iowa","1020",-9.00,109.00,624.00,
2019,3,8,25,7,"AA","N968TW","2467",11298,"DFW","Texas",11423,"Des Moines, IA","Iowa","1020",-5.00,109.00,624.00,
2019,3,8,26,1,"AA","N9681B","2467",11298,"DFW","Texas",11423,"Des Moines, IA","Iowa","1020",-6.00,109.00,624.00,
2019,3,8,27,2,"AA","N965TW","2467",11298,"DFW","Texas",11423,"Des Moines, IA","Iowa","1020",98.00,109.00,624.00,
2019,3,8,28,3,"AA","N9677W","2467",11298,"DFW","Texas",11423,"Des Moines, IA","Iowa","1020",-4.00,109.00,624.00,
2019,3,8,29,4,"AA","N9620D","2467",11298,"DFW","Texas",11423,"Des Moines, IA","Iowa","1020",-5.00,109.00,624.00,
2019,3,8,30,5,"AA","N982TW","2467",11298,"DFW","Texas",11423,"Des Moines, IA","Iowa","1020",-4.00,109.00,624.00,
2019,3,8,31,6,"AA","N501AA","2467",11298,"DFW","Texas",11423,"Des Moines, IA","Iowa","1020",82.00,109.00,624.00,
2019,3,8,1,4,"AA","N984TW","2467",11423,"DSM","Iowa",11298,"Dallas/Fort Worth, TX","Texas","1257",-8.00,118.00,624.00,
2019,3,8,2,5,"AA","N9618A","2467",11423,"DSM","Iowa",11298,"Dallas/Fort Worth, TX","Texas","1257",-8.00,118.00,624.00,
2019,3,8,3,6,"AA","N9615W","2467",11423,"DSM","Iowa",11298,"Dallas/Fort Worth, TX","Texas","1257",-5.00,118.00,624.00,
2019,3,8,4,7,"AA","N501AA","2467",11423,"DSM","Iowa",11298,"Dallas/Fort Worth, TX","Texas","1257",-7.00,118.00,624.00,
2019,3,8,5,1,"AA","N966TW","2467",11423,"DSM","Iowa",11298,"Dallas/Fort Worth, TX","Texas","1257",-9.00,118.00,624.00,
2019,3,8,6,2,"AA","N9615W","2467",11423,"DSM","Iowa",11298,"Dallas/Fort Worth, TX","Texas","1257",40.00,118.00,624.00,
2019,3,8,7,3,"AA","N9626F","2467",11423,"DSM","Iowa",11298,"Dallas/Fort Worth, TX","Texas","1257",7.00,118.00,624.00,
2019,3,8,8,4,"AA","N964TW","2467",11423,"DSM","Iowa",11298,"Dallas/Fort Worth, TX","Texas","1257",-5.00,118.00,624.00,
2019,3,8,9,5,"AA","N963TW","2467",11423,"DSM","Iowa",11298,"Dallas/Fort Worth, TX","Texas","1257",7.00,118.00,624.00,
2019,3,8,10,6,"AA","N9617R","2467",11423,"DSM","Iowa",11298,"Dallas/Fort Worth, TX","Texas","1257",-6.00,118.00,624.00,
2019,3,8,11,7,"AA","N969TW","2467",11423,"DSM","Iowa",11298,"Dallas/Fort Worth, TX","Texas","1257",3.00,118.00,624.00,
2019,3,8,12,1,"AA","N966TW","2467",11423,"DSM","Iowa",11298,"Dallas/Fort Worth, TX","Texas","1257",-3.00,118.00,624.00,
2019,3,8,13,2,"AA","N963TW","2467",11423,"DSM","Iowa",11298,"Dallas/Fort Worth, TX","Texas","1257",-5.00,118.00,624.00,
2019,3,8,14,3,"AA","N9620D","2467",11423,"DSM","Iowa",11298,"Dallas/Fort Worth, TX","Texas","1257",-5.00,118.00,624.00,
2019,3,8,15,4,"AA","N961TW","2467",11423,"DSM","Iowa",11298,"Dallas/Fort Worth, TX","Texas","1257",7.00,118.00,624.00,
2019,3,8,16,5,"AA","N9618A","2467",11423,"DSM","Iowa",11298,"Dallas/Fort Worth, TX","Texas","1257",-2.00,118.00,624.00,
2019,3,8,17,6,"AA","N971TW","2467",11423,"DSM","Iowa",11298,"Dallas/Fort Worth, TX","Texas","1257",30.00,118.00,624.00,
2019,3,8,18,7,"AA","N9628W","2467",11423,"DSM","Iowa",11298,"Dallas/Fort Worth, TX","Texas","1257",-6.00,118.00,624.00,
2019,3,8,19,1,"AA","N963TW","2467",11423,"DSM","Iowa",11298,"Dallas/Fort Worth, TX","Texas","1257",-4.00,118.00,624.00,
2019,3,8,20,2,"AA","N9626F","2467",11423,"DSM","Iowa",11298,"Dallas/Fort Worth, TX","Texas","1257",98.00,118.00,624.00,
2019,3,8,21,3,"AA","N968TW","2467",11423,"DSM","Iowa",11298,"Dallas/Fort Worth, TX","Texas","1250",-2.00,118.00,624.00,
2019,3,8,22,4,"AA","N961TW","2467",11423,"DSM","Iowa",11298,"Dallas/Fort Worth, TX","Texas","1250",-10.00,118.00,624.00,
2019,3,8,23,5,"AA","N983TW","2467",11423,"DSM","Iowa",11298,"Dallas/Fort Worth, TX","Texas","1250",55.00,118.00,624.00,
2019,3,8,24,6,"AA","N9620D","2467",11423,"DSM","Iowa",11298,"Dallas/Fort Worth, TX","Texas","1250",-5.00,118.00,624.00,
2019,3,8,25,7,"AA","N968TW","2467",11423,"DSM","Iowa",11298,"Dallas/Fort Worth, TX","Texas","1250",-9.00,118.00,624.00,
2019,3,8,26,1,"AA","N9681B","2467",11423,"DSM","Iowa",11298,"Dallas/Fort Worth, TX","Texas","1250",20.00,118.00,624.00,
2019,3,8,27,2,"AA","N965TW","2467",11423,"DSM","Iowa",11298,"Dallas/Fort Worth, TX","Texas","1250",86.00,118.00,624.00,
2019,3,8,28,3,"AA","N9677W","2467",11423,"DSM","Iowa",11298,"Dallas/Fort Worth, TX","Texas","1250",-6.00,118.00,624.00,
2019,3,8,29,4,"AA","N9620D","2467",11423,"DSM","Iowa",11298,"Dallas/Fort Worth, TX","Texas","1250",-10.00,118.00,624.00,
2019,3,8,30,5,"AA","N982TW","2467",11423,"DSM","Iowa",11298,"Dallas/Fort Worth, TX","Texas","1250",6.00,118.00,624.00,
2019,3,8,31,6,"AA","N501AA","2467",11423,"DSM","Iowa",11298,"Dallas/Fort Worth, TX","Texas","1250",91.00,118.00,624.00,
2019,3,8,1,4,"AA","N658AW","1795",11423,"DSM","Iowa",14107,"Phoenix, AZ","Arizona","0748",6.00,190.00,1149.00,
2019,3,8,2,5,"AA","N650AW","1795",11423,"DSM","Iowa",14107,"Phoenix, AZ","Arizona","0748",-4.00,190.00,1149.00,
2019,3,8,3,6,"AA","N673AW","1795",11423,"DSM","Iowa",14107,"Phoenix, AZ","Arizona","0748",-10.00,190.00,1149.00,
2019,3,8,4,7,"AA","N658AW","1795",11423,"DSM","Iowa",14107,"Phoenix, AZ","Arizona","0748",-5.00,190.00,1149.00,
2019,3,8,5,1,"AA","N662AW","1795",11423,"DSM","Iowa",14107,"Phoenix, AZ","Arizona","0748",-8.00,190.00,1149.00,
2019,3,8,6,2,"AA","N647AW","1795",11423,"DSM","Iowa",14107,"Phoenix, AZ","Arizona","0748",31.00,190.00,1149.00,
2019,3,8,7,3,"AA","N664AW","1795",11423,"DSM","Iowa",14107,"Phoenix, AZ","Arizona","0748",-4.00,190.00,1149.00,
2019,3,8,8,4,"AA","N604AW","1795",11423,"DSM","Iowa",14107,"Phoenix, AZ","Arizona","0748",-6.00,190.00,1149.00,
2019,3,8,9,5,"AA","N601AW","1795",11423,"DSM","Iowa",14107,"Phoenix, AZ","Arizona","0748",-7.00,190.00,1149.00,
2019,3,8,10,6,"AA","N649AW","1795",11423,"DSM","Iowa",14107,"Phoenix, AZ","Arizona","0748",-6.00,190.00,1149.00,
2019,3,8,11,7,"AA","N663AW","1795",11423,"DSM","Iowa",14107,"Phoenix, AZ","Arizona","0748",-2.00,190.00,1149.00,
2019,3,8,12,1,"AA","N656AW","1795",11423,"DSM","Iowa",14107,"Phoenix, AZ","Arizona","0748",-1.00,190.00,1149.00,
2019,3,8,13,2,"AA","N650AW","1795",11423,"DSM","Iowa",14107,"Phoenix, AZ","Arizona","0748",0.00,190.00,1149.00,
2019,3,8,14,3,"AA","N659AW","1795",11423,"DSM","Iowa",14107,"Phoenix, AZ","Arizona","0748",-5.00,190.00,1149.00,
2019,3,8,15,4,"AA","N662AW","1795",11423,"DSM","Iowa",14107,"Phoenix, AZ","Arizona","0748",-8.00,190.00,1149.00,
2019,3,8,16,5,"AA","N657AW","1795",11423,"DSM","Iowa",14107,"Phoenix, AZ","Arizona","0748",-1.00,190.00,1149.00,
2019,3,8,17,6,"AA","N604AW","1795",11423,"DSM","Iowa",14107,"Phoenix, AZ","Arizona","0748",-9.00,190.00,1149.00,
2019,3,8,18,7,"AA","N114UW","1795",11423,"DSM","Iowa",14107,"Phoenix, AZ","Arizona","0748",0.00,190.00,1149.00,
2019,3,8,19,1,"AA","N657AW","1795",11423,"DSM","Iowa",14107,"Phoenix, AZ","Arizona","0748",-5.00,190.00,1149.00,
2019,3,8,20,2,"AA","N658AW","1795",11423,"DSM","Iowa",14107,"Phoenix, AZ","Arizona","0754",47.00,190.00,1149.00,
2019,3,8,22,4,"AA","N657AW","1795",11423,"DSM","Iowa",14107,"Phoenix, AZ","Arizona","0754",-7.00,190.00,1149.00,
2019,3,8,23,5,"AA","N679AW","1795",11423,"DSM","Iowa",14107,"Phoenix, AZ","Arizona","0754",-11.00,190.00,1149.00,
2019,3,8,24,6,"AA","N658AW","1795",11423,"DSM","Iowa",14107,"Phoenix, AZ","Arizona","0754",-4.00,190.00,1149.00,
2019,3,8,25,7,"AA","N657AW","1795",11423,"DSM","Iowa",14107,"Phoenix, AZ","Arizona","0754",39.00,190.00,1149.00,
2019,3,8,26,1,"AA","N658AW","1795",11423,"DSM","Iowa",14107,"Phoenix, AZ","Arizona","0754",-11.00,190.00,1149.00,
2019,3,8,27,2,"AA","N656AW","1795",11423,"DSM","Iowa",14107,"Phoenix, AZ","Arizona","0754",-8.00,190.00,1149.00,
2019,3,8,29,4,"AA","N664AW","1795",11423,"DSM","Iowa",14107,"Phoenix, AZ","Arizona","0754",-8.00,190.00,1149.00,
2019,3,8,30,5,"AA","N654AW","1795",11423,"DSM","Iowa",14107,"Phoenix, AZ","Arizona","0754",-5.00,190.00,1149.00,
2019,3,8,31,6,"AA","N668AW","1795",11423,"DSM","Iowa",14107,"Phoenix, AZ","Arizona","0754",1667.00,190.00,1149.00,
2019,3,8,10,6,"WN","N714CB","3908",12889,"LAS","Nevada",11423,"Des Moines, IA","Iowa","1805",11.00,160.00,1216.00,
2019,3,8,12,1,"WN","N942WN","445",12889,"LAS","Nevada",11423,"Des Moines, IA","Iowa","1145",-2.00,175.00,1216.00,
2019,3,8,12,1,"WN","N463WN","1629",15016,"STL","Missouri",11423,"Des Moines, IA","Iowa","2205",9.00,65.00,259.00,
2019,3,8,12,1,"WN","N255WN","1814",15016,"STL","Missouri",11423,"Des Moines, IA","Iowa","1035",23.00,70.00,259.00,
2019,3,8,13,2,"WN","N749SW","1814",11423,"DSM","Iowa",12889,"Las Vegas, NV","Nevada","1220",-4.00,185.00,1216.00,
2019,3,8,13,2,"WN","N748SW","445",11423,"DSM","Iowa",15016,"St. Louis, MO","Missouri","1715",0.00,60.00,259.00,
2019,3,8,13,2,"WN","N463WN","734",11423,"DSM","Iowa",15016,"St. Louis, MO","Missouri","0645",1.00,60.00,259.00,
2019,3,8,13,2,"WN","N748SW","445",12889,"LAS","Nevada",11423,"Des Moines, IA","Iowa","1145",-2.00,175.00,1216.00,
2019,3,8,15,4,"WN","N550WN","1629",15016,"STL","Missouri",11423,"Des Moines, IA","Iowa","2205",19.00,65.00,259.00,
2019,3,8,15,4,"WN","N246LV","1814",15016,"STL","Missouri",11423,"Des Moines, IA","Iowa","1035",18.00,70.00,259.00,
2019,3,8,16,5,"WN","N488WN","1814",11423,"DSM","Iowa",12889,"Las Vegas, NV","Nevada","1220",-6.00,185.00,1216.00,
2019,3,8,16,5,"WN","N457WN","445",11423,"DSM","Iowa",15016,"St. Louis, MO","Missouri","1715",-9.00,60.00,259.00,
2019,3,8,16,5,"WN","N550WN","734",11423,"DSM","Iowa",15016,"St. Louis, MO","Missouri","0645",-4.00,60.00,259.00,
2019,3,8,16,5,"WN","N457WN","445",12889,"LAS","Nevada",11423,"Des Moines, IA","Iowa","1145",-1.00,175.00,1216.00,
2019,3,8,16,5,"WN","N281WN","1629",15016,"STL","Missouri",11423,"Des Moines, IA","Iowa","2205",-7.00,65.00,259.00,
2019,3,8,16,5,"WN","N488WN","1814",15016,"STL","Missouri",11423,"Des Moines, IA","Iowa","1035",3.00,70.00,259.00,
2019,3,8,15,4,"WN","N246LV","1814",11423,"DSM","Iowa",12889,"Las Vegas, NV","Nevada","1220",5.00,185.00,1216.00,
2019,3,8,15,4,"WN","N7844A","445",11423,"DSM","Iowa",15016,"St. Louis, MO","Missouri","1715",3.00,60.00,259.00,
2019,3,8,15,4,"WN","N202WN","734",11423,"DSM","Iowa",15016,"St. Louis, MO","Missouri","0645",102.00,60.00,259.00,
2019,3,8,15,4,"WN","N7844A","445",12889,"LAS","Nevada",11423,"Des Moines, IA","Iowa","1145",3.00,175.00,1216.00,
2019,3,8,19,1,"WN","N7717D","1814",11423,"DSM","Iowa",12889,"Las Vegas, NV","Nevada","1220",6.00,185.00,1216.00,
2019,3,8,19,1,"WN","N7819A","445",11423,"DSM","Iowa",15016,"St. Louis, MO","Missouri","1715",-1.00,60.00,259.00,
2019,3,8,19,1,"WN","N7734H","734",11423,"DSM","Iowa",15016,"St. Louis, MO","Missouri","0645",-7.00,60.00,259.00,
2019,3,8,19,1,"WN","N7819A","445",12889,"LAS","Nevada",11423,"Des Moines, IA","Iowa","1145",10.00,175.00,1216.00,
2019,3,8,29,4,"WN","N7707C","1629",15016,"STL","Missouri",11423,"Des Moines, IA","Iowa","2205",-7.00,65.00,259.00,
2019,3,8,29,4,"WN","N268WN","1814",15016,"STL","Missouri",11423,"Des Moines, IA","Iowa","1035",14.00,70.00,259.00,
2019,3,8,29,4,"UA","N33714","1979",11423,"DSM","Iowa",13930,"Chicago, IL","Illinois","1520",8.00,83.00,299.00,
2019,3,8,29,4,"UA","N458UA","1634",11423,"DSM","Iowa",11292,"Denver, CO","Colorado","1714",-9.00,116.00,589.00,
2019,3,8,29,4,"UA","N33714","1634",13930,"ORD","Illinois",11423,"Des Moines, IA","Iowa","1300",36.00,85.00,299.00,
2019,3,8,29,4,"UA","N458UA","1536",11292,"DEN","Colorado",11423,"Des Moines, IA","Iowa","1340",-4.00,99.00,589.00,
2019,3,8,29,4,"UA","N807UA","1256",11423,"DSM","Iowa",11292,"Denver, CO","Colorado","0600",-4.00,114.00,589.00,
2019,3,8,29,4,"UA","N37471","1250",13930,"ORD","Illinois",11423,"Des Moines, IA","Iowa","2128",-8.00,84.00,299.00,
2019,3,8,29,4,"UA","N408UA","774",11292,"DEN","Colorado",11003,"Cedar Rapids/Iowa City, IA","Iowa","1115",-8.00,110.00,692.00,
2019,3,8,29,4,"UA","N890UA","644",11292,"DEN","Colorado",11003,"Cedar Rapids/Iowa City, IA","Iowa","2025",-19.00,120.00,692.00,
2019,3,8,29,4,"UA","N408UA","386",11003,"CID","Iowa",11292,"Denver, CO","Colorado","1525",-9.00,127.00,692.00,
2019,3,8,29,4,"UA","N463UA","294",11003,"CID","Iowa",11292,"Denver, CO","Colorado","0600",-1.00,128.00,692.00,
2019,3,8,29,4,"UA","N38458","259",11423,"DSM","Iowa",13930,"Chicago, IL","Illinois","0638",-2.00,81.00,299.00,
2019,3,8,28,3,"UA","N14240","1979",11423,"DSM","Iowa",13930,"Chicago, IL","Illinois","1520",-6.00,83.00,299.00,
2019,3,8,28,3,"UA","N461UA","1634",11423,"DSM","Iowa",11292,"Denver, CO","Colorado","1714",-7.00,116.00,589.00,
2019,3,8,28,3,"UA","N14240","1634",13930,"ORD","Illinois",11423,"Des Moines, IA","Iowa","1300",-11.00,85.00,299.00,
2019,3,8,28,3,"UA","N807UA","1597",11292,"DEN","Colorado",11423,"Des Moines, IA","Iowa","2040",-7.00,101.00,589.00,
2019,3,8,28,3,"UA","N461UA","1536",11292,"DEN","Colorado",11423,"Des Moines, IA","Iowa","1340",-8.00,99.00,589.00,
2019,3,8,28,3,"UA","N38458","1250",13930,"ORD","Illinois",11423,"Des Moines, IA","Iowa","2145",-12.00,84.00,299.00,
2019,3,8,28,3,"UA","N402UA","774",11292,"DEN","Colorado",11003,"Cedar Rapids/Iowa City, IA","Iowa","1115",-2.00,110.00,692.00,
2019,3,8,28,3,"UA","N463UA","644",11292,"DEN","Colorado",11003,"Cedar Rapids/Iowa City, IA","Iowa","2033",-5.00,110.00,692.00,
2019,3,8,16,5,"UA","N13750","1979",11423,"DSM","Iowa",13930,"Chicago, IL","Illinois","1520",-7.00,84.00,299.00,
2019,3,8,5,1,"UA","N407UA","774",11292,"DEN","Colorado",11003,"Cedar Rapids/Iowa City, IA","Iowa","1115",-6.00,108.00,692.00,
2019,3,8,5,1,"UA","N67846","644",11292,"DEN","Colorado",11003,"Cedar Rapids/Iowa City, IA","Iowa","2028",-11.00,115.00,692.00,
2019,3,8,5,1,"UA","N407UA","386",11003,"CID","Iowa",11292,"Denver, CO","Colorado","1455",-1.00,133.00,692.00,
2019,3,8,5,1,"UA","N69824","294",11003,"CID","Iowa",11292,"Denver, CO","Colorado","0600",-5.00,123.00,692.00,
2019,3,8,4,7,"UA","N37465","1967",11423,"DSM","Iowa",13930,"Chicago, IL","Illinois","0544",10.00,81.00,299.00,
2019,3,8,4,7,"UA","N63890","1704",11423,"DSM","Iowa",11292,"Denver, CO","Colorado","1706",-3.00,121.00,589.00,
2019,3,8,4,7,"UA","N14219","1651",11003,"CID","Iowa",11292,"Denver, CO","Colorado","1648",1.00,132.00,692.00,
2019,3,8,4,7,"UA","N78285","1597",11292,"DEN","Colorado",11423,"Des Moines, IA","Iowa","2040",-3.00,98.00,589.00,
2019,3,8,4,7,"UA","N63890","1536",11292,"DEN","Colorado",11423,"Des Moines, IA","Iowa","1326",-6.00,105.00,589.00,
2019,3,8,4,7,"UA","N453UA","1256",11423,"DSM","Iowa",11292,"Denver, CO","Colorado","0600",22.00,110.00,589.00,
2019,3,8,4,7,"UA","N37434","1250",13930,"ORD","Illinois",11423,"Des Moines, IA","Iowa","2120",-7.00,82.00,299.00,
2019,3,8,4,7,"UA","N14219","774",11292,"DEN","Colorado",11003,"Cedar Rapids/Iowa City, IA","Iowa","1310",5.00,107.00,692.00,
2019,3,8,4,7,"UA","N69824","644",11292,"DEN","Colorado",11003,"Cedar Rapids/Iowa City, IA","Iowa","2025",-3.00,115.00,692.00,
2019,3,8,4,7,"UA","N61881","294",11003,"CID","Iowa",11292,"Denver, CO","Colorado","0600",-1.00,121.00,692.00,
2019,3,8,3,6,"UA","N12216","1967",11423,"DSM","Iowa",13930,"Chicago, IL","Illinois","0643",-7.00,81.00,299.00,
2019,3,8,3,6,"UA","N453UA","1597",11292,"DEN","Colorado",11423,"Des Moines, IA","Iowa","2040",142.00,98.00,589.00,
2019,3,8,3,6,"UA","N66897","1256",11423,"DSM","Iowa",11292,"Denver, CO","Colorado","0600",-8.00,110.00,589.00,
2019,3,8,3,6,"UA","N37465","1250",13930,"ORD","Illinois",11423,"Des Moines, IA","Iowa","2204",4.00,82.00,299.00,
2019,3,8,3,6,"UA","N839UA","774",11292,"DEN","Colorado",11003,"Cedar Rapids/Iowa City, IA","Iowa","1115",-2.00,108.00,692.00,
2019,3,8,3,6,"UA","N61881","644",11292,"DEN","Colorado",11003,"Cedar Rapids/Iowa City, IA","Iowa","2025",-5.00,114.00,692.00,
2019,3,8,3,6,"UA","N839UA","386",11003,"CID","Iowa",11292,"Denver, CO","Colorado","1455",16.00,133.00,692.00,
2019,3,8,3,6,"UA","N851UA","294",11003,"CID","Iowa",11292,"Denver, CO","Colorado","0600",191.00,123.00,692.00,
2019,3,8,2,5,"UA","N409UA","1979",11423,"DSM","Iowa",13930,"Chicago, IL","Illinois","1520",-7.00,84.00,299.00,
2019,3,8,2,5,"UA","N69888","1967",11423,"DSM","Iowa",13930,"Chicago, IL","Illinois","0643",-10.00,81.00,299.00,
2019,3,8,2,5,"UA","N87512","1634",11423,"DSM","Iowa",11292,"Denver, CO","Colorado","1705",-6.00,121.00,589.00,
2019,3,8,2,5,"UA","N409UA","1634",13930,"ORD","Illinois",11423,"Des Moines, IA","Iowa","1300",-2.00,85.00,299.00,
2019,3,8,2,5,"UA","N12216","1597",11292,"DEN","Colorado",11423,"Des Moines, IA","Iowa","2040",7.00,98.00,589.00,
