"YEAR","QUARTER","MONTH","DAY_OF_MONTH","DAY_OF_WEEK","OP_UNIQUE_CARRIER","TAIL_NUM","OP_CARRIER_FL_NUM","ORIGIN_AIRPORT_ID","ORIGIN","ORIGIN_STATE_NM","DEST_AIRPORT_ID","DEST_CITY_NAME","DEST_STATE_NM","CRS_DEP_TIME","DEP_DELAY","CRS_ELAPSED_TIME","DISTANCE",
2019,1,1,27,7,"OH","N587NN","5635",11057,"CLT","North Carolina",11423,"Des Moines, IA","Iowa","2215",,156.00,815.00,
2019,1,1,28,1,"OH","N572NN","5635",11057,"CLT","North Carolina",11423,"Des Moines, IA","Iowa","2215",-2.00,156.00,815.00,
2019,1,1,29,2,"OH","N577NN","5635",11057,"CLT","North Carolina",11423,"Des Moines, IA","Iowa","1810",-3.00,164.00,815.00,
2019,1,1,30,3,"OH","N566NN","5635",11057,"CLT","North Carolina",11423,"Des Moines, IA","Iowa","2215",,156.00,815.00,
2019,1,1,31,4,"OH","N559NN","5635",11057,"CLT","North Carolina",11423,"Des Moines, IA","Iowa","2215",-4.00,156.00,815.00,
2019,1,1,1,2,"OH","N576NN","5677",11423,"DSM","Iowa",11057,"Charlotte, NC","North Carolina","0620",2.00,156.00,815.00,
2019,1,1,2,3,"OH","N582NN","5677",11423,"DSM","Iowa",11057,"Charlotte, NC","North Carolina","0620",2.00,156.00,815.00,
2019,1,1,3,4,"OH","N596NN","5677",11423,"DSM","Iowa",11057,"Charlotte, NC","North Carolina","0620",-2.00,156.00,815.00,
2019,1,1,4,5,"OH","N593NN","5677",11423,"DSM","Iowa",11057,"Charlotte, NC","North Carolina","0620",-3.00,156.00,815.00,
2019,1,1,5,6,"OH","N568NN","5677",11423,"DSM","Iowa",11057,"Charlotte, NC","North Carolina","0620",-13.00,156.00,815.00,
2019,1,1,6,7,"OH","N563NN","5677",11423,"DSM","Iowa",11057,"Charlotte, NC","North Carolina","0620",0.00,156.00,815.00,
2019,1,1,7,1,"OH","N550NN","5677",11423,"DSM","Iowa",11057,"Charlotte, NC","North Carolina","0620",-6.00,156.00,815.00,
2019,1,1,8,2,"OH","N586NN","5677",11423,"DSM","Iowa",11057,"Charlotte, NC","North Carolina","0620",-3.00,156.00,815.00,
2019,1,1,9,3,"OH","N559NN","5677",11423,"DSM","Iowa",11057,"Charlotte, NC","North Carolina","0620",-8.00,156.00,815.00,
2019,1,1,10,4,"OH","N556NN","5677",11423,"DSM","Iowa",11057,"Charlotte, NC","North Carolina","0620",-2.00,156.00,815.00,
2019,1,1,11,5,"OH","N585NN","5677",11423,"DSM","Iowa",11057,"Charlotte, NC","North Carolina","0620",-5.00,156.00,815.00,
2019,1,1,12,6,"OH","","5677",11423,"DSM","Iowa",11057,"Charlotte, NC","North Carolina","0620",,156.00,815.00,
2019,1,1,13,7,"OH","N600NN","5677",11423,"DSM","Iowa",11057,"Charlotte, NC","North Carolina","0620",-1.00,156.00,815.00,
2019,1,1,14,1,"OH","N576NN","5677",11423,"DSM","Iowa",11057,"Charlotte, NC","North Carolina","0620",-1.00,156.00,815.00,
2019,1,1,15,2,"OH","N592NN","5677",11423,"DSM","Iowa",11057,"Charlotte, NC","North Carolina","0620",10.00,156.00,815.00,
2019,1,1,16,3,"OH","N571NN","5677",11423,"DSM","Iowa",11057,"Charlotte, NC","North Carolina","0620",7.00,156.00,815.00,
2019,1,1,17,4,"OH","N554NN","5677",11423,"DSM","Iowa",11057,"Charlotte, NC","North Carolina","0620",-11.00,156.00,815.00,
2019,1,1,18,5,"OH","N595NN","5677",11423,"DSM","Iowa",11057,"Charlotte, NC","North Carolina","0620",-4.00,156.00,815.00,
2019,1,1,19,6,"OH","","5677",11423,"DSM","Iowa",11057,"Charlotte, NC","North Carolina","0620",,156.00,815.00,
2019,1,1,20,7,"OH","N588NN","5677",11423,"DSM","Iowa",11057,"Charlotte, NC","North Carolina","0620",4.00,156.00,815.00,
2019,1,1,21,1,"OH","N567NN","5677",11423,"DSM","Iowa",11057,"Charlotte, NC","North Carolina","0620",-2.00,156.00,815.00,
2019,1,1,22,2,"OH","N597NN","5677",11423,"DSM","Iowa",11057,"Charlotte, NC","North Carolina","0620",0.00,156.00,815.00,
2019,1,1,23,3,"OH","N555NN","5677",11423,"DSM","Iowa",11057,"Charlotte, NC","North Carolina","0620",17.00,156.00,815.00,
2019,1,1,24,4,"OH","N558NN","5677",11423,"DSM","Iowa",11057,"Charlotte, NC","North Carolina","0620",-6.00,156.00,815.00,
2019,1,1,25,5,"OH","N587NN","5677",11423,"DSM","Iowa",11057,"Charlotte, NC","North Carolina","0620",-1.00,156.00,815.00,
2019,1,1,26,6,"OH","N549NN","5677",11423,"DSM","Iowa",11057,"Charlotte, NC","North Carolina","0620",4.00,156.00,815.00,
2019,1,1,27,7,"OH","N577NN","5677",11423,"DSM","Iowa",11057,"Charlotte, NC","North Carolina","0620",6.00,156.00,815.00,
2019,1,1,28,1,"OH","","5677",11423,"DSM","Iowa",11057,"Charlotte, NC","North Carolina","0620",,156.00,815.00,
2019,1,1,29,2,"OH","N572NN","5677",11423,"DSM","Iowa",11057,"Charlotte, NC","North Carolina","0620",-7.00,156.00,815.00,
2019,1,1,30,3,"OH","N577NN","5677",11423,"DSM","Iowa",11057,"Charlotte, NC","North Carolina","0620",5.00,156.00,815.00,
2019,1,1,31,4,"OH","","5677",11423,"DSM","Iowa",11057,"Charlotte, NC","North Carolina","0620",,156.00,815.00,
2019,1,1,1,2,"OH","N706PS","5701",11003,"CID","Iowa",11057,"Charlotte, NC","North Carolina","1953",0.00,133.00,742.00,
2019,1,1,2,3,"OH","N513AE","5251",11057,"CLT","North Carolina",11003,"Cedar Rapids/Iowa City, IA","Iowa","0011",-3.00,141.00,742.00,
2019,1,1,31,4,"OO","N464SW","5235",11423,"DSM","Iowa",11292,"Denver, CO","Colorado","1540",,134.00,589.00,
2019,1,1,31,4,"OO","N903SW","5287",11292,"DEN","Colorado",11423,"Des Moines, IA","Iowa","1400",1.00,105.00,589.00,
2019,1,1,31,4,"OO","N464SW","5497",13930,"ORD","Illinois",11423,"Des Moines, IA","Iowa","1300",,88.00,299.00,
2019,1,1,31,4,"OO","N986SW","5524",13930,"ORD","Illinois",11003,"Cedar Rapids/Iowa City, IA","Iowa","1013",,76.00,196.00,
2019,1,1,31,4,"OO","N986SW","5586",11003,"CID","Iowa",13930,"Chicago, IL","Illinois","1200",,78.00,196.00,
2019,1,1,31,4,"OO","N903SW","5692",11423,"DSM","Iowa",11292,"Denver, CO","Colorado","1715",-7.00,134.00,589.00,
2019,1,1,1,2,"OO","N878AS","3552",11003,"CID","Iowa",13487,"Minneapolis, MN","Minnesota","1251",-11.00,87.00,220.00,
2019,1,1,1,2,"OO","N878AS","3552",13487,"MSP","Minnesota",11003,"Cedar Rapids/Iowa City, IA","Iowa","1007",-8.00,86.00,220.00,
2019,1,1,1,2,"OO","N822SK","3588",11423,"DSM","Iowa",14869,"Salt Lake City, UT","Utah","0820",-8.00,182.00,955.00,
2019,1,1,1,2,"OO","N487CA","3679",11003,"CID","Iowa",13487,"Minneapolis, MN","Minnesota","0830",0.00,87.00,220.00,
2019,1,1,1,2,"OO","N896SK","3784",14869,"SLC","Utah",11423,"Des Moines, IA","Iowa","1704",4.00,145.00,955.00,
2019,1,1,1,2,"OO","N659BR","4461",11433,"DTW","Michigan",11003,"Cedar Rapids/Iowa City, IA","Iowa","2036",12.00,128.00,430.00,
2019,1,1,1,2,"OO","N874AS","4649",13487,"MSP","Minnesota",11003,"Cedar Rapids/Iowa City, IA","Iowa","2115",-6.00,90.00,220.00,
2019,1,1,1,2,"OO","N629BR","4691",11003,"CID","Iowa",11433,"Detroit, MI","Michigan","0830",-6.00,107.00,430.00,
2019,1,1,1,2,"OO","N909SW","5264",11003,"CID","Iowa",13930,"Chicago, IL","Illinois","1445",288.00,75.00,196.00,
2019,1,1,1,2,"OO","N909SW","5295",13930,"ORD","Illinois",11003,"Cedar Rapids/Iowa City, IA","Iowa","1248",287.00,76.00,196.00,
2019,1,1,1,2,"OO","N124SY","5363",11292,"DEN","Colorado",11423,"Des Moines, IA","Iowa","1735",77.00,110.00,589.00,
2019,1,1,2,3,"OO","N461SW","3525",11423,"DSM","Iowa",13487,"Minneapolis, MN","Minnesota","1720",-3.00,88.00,232.00,
2019,1,1,2,3,"OO","N461SW","3525",13487,"MSP","Minnesota",11423,"Des Moines, IA","Iowa","1532",-5.00,82.00,232.00,
2019,1,1,2,3,"OO","N659BR","3528",11003,"CID","Iowa",13487,"Minneapolis, MN","Minnesota","0615",3.00,98.00,220.00,
2019,1,1,2,3,"OO","N455SW","3534",11003,"CID","Iowa",11433,"Detroit, MI","Michigan","1152",-3.00,107.00,430.00,
2019,1,1,2,3,"OO","N455SW","3534",11433,"DTW","Michigan",11003,"Cedar Rapids/Iowa City, IA","Iowa","1015",-2.00,132.00,430.00,
2019,1,1,2,3,"OO","N910EV","3552",11003,"CID","Iowa",13487,"Minneapolis, MN","Minnesota","1206",-8.00,84.00,220.00,
2019,1,1,2,3,"OO","N910EV","3552",13487,"MSP","Minnesota",11003,"Cedar Rapids/Iowa City, IA","Iowa","1007",-5.00,89.00,220.00,
2019,1,1,2,3,"OO","N455SW","3562",11433,"DTW","Michigan",11003,"Cedar Rapids/Iowa City, IA","Iowa","1540",-1.00,119.00,430.00,
2019,1,1,2,3,"OO","N874AS","3613",11003,"CID","Iowa",11433,"Detroit, MI","Michigan","0625",-1.00,112.00,430.00,
2019,1,1,2,3,"OO","N896SK","3653",11423,"DSM","Iowa",14869,"Salt Lake City, UT","Utah","0530",-2.00,183.00,955.00,
2019,1,1,2,3,"OO","N816SK","3656",14869,"SLC","Utah",11423,"Des Moines, IA","Iowa","2020",-2.00,155.00,955.00,
2019,1,1,2,3,"OO","N606SK","3689",10397,"ATL","Georgia",11003,"Cedar Rapids/Iowa City, IA","Iowa","1527",15.00,133.00,694.00,
2019,1,1,2,3,"OO","N606SK","3689",11003,"CID","Iowa",10397,"Atlanta, GA","Georgia","1715",23.00,124.00,694.00,
2019,1,1,2,3,"OO","N269SY","3726",11423,"DSM","Iowa",12953,"New York, NY","New York","1238",0.00,161.00,1031.00,
2019,1,1,2,3,"OO","N269SY","3727",12953,"LGA","New York",11423,"Des Moines, IA","Iowa","0930",-3.00,218.00,1031.00,
2019,1,1,2,3,"OO","N498CA","3754",11003,"CID","Iowa",11433,"Detroit, MI","Michigan","1719",-8.00,106.00,430.00,
2019,1,1,2,3,"OO","N498CA","3779",13487,"MSP","Minnesota",11003,"Cedar Rapids/Iowa City, IA","Iowa","1514",-3.00,91.00,220.00,
2019,1,1,2,3,"OO","N8884E","4461",11433,"DTW","Michigan",11003,"Cedar Rapids/Iowa City, IA","Iowa","2030",-2.00,130.00,430.00,
2019,1,1,2,3,"OO","N455SW","4501",11003,"CID","Iowa",13487,"Minneapolis, MN","Minnesota","1725",-3.00,94.00,220.00,
2019,1,1,2,3,"OO","N632SK","4524",11423,"DSM","Iowa",14869,"Salt Lake City, UT","Utah","1900",83.00,185.00,955.00,
2019,1,1,2,3,"OO","N632SK","4524",14869,"SLC","Utah",11423,"Des Moines, IA","Iowa","1500",96.00,145.00,955.00,
2019,1,1,2,3,"OO","N659BR","4649",13487,"MSP","Minnesota",11003,"Cedar Rapids/Iowa City, IA","Iowa","2045",-3.00,97.00,220.00,
2019,1,1,2,3,"OO","N951SW","5264",11003,"CID","Iowa",13930,"Chicago, IL","Illinois","1445",151.00,75.00,196.00,
2019,1,1,2,3,"OO","N951SW","5295",13930,"ORD","Illinois",11003,"Cedar Rapids/Iowa City, IA","Iowa","1248",140.00,76.00,196.00,
2019,1,1,2,3,"OO","N693BR","5400",11423,"DSM","Iowa",13930,"Chicago, IL","Illinois","1140",-14.00,89.00,299.00,
2019,1,1,2,3,"OO","N693BR","5626",13930,"ORD","Illinois",11423,"Des Moines, IA","Iowa","0815",14.00,88.00,299.00,
2019,1,1,2,3,"OO","N124SY","5900",11423,"DSM","Iowa",13930,"Chicago, IL","Illinois","0754",21.00,95.00,299.00,
2019,1,1,3,4,"OO","N889AS","3525",11423,"DSM","Iowa",13487,"Minneapolis, MN","Minnesota","1720",-5.00,88.00,232.00,
2019,1,1,3,4,"OO","N889AS","3525",13487,"MSP","Minnesota",11423,"Des Moines, IA","Iowa","1532",-8.00,82.00,232.00,
2019,1,1,3,4,"OO","N659BR","3528",11003,"CID","Iowa",13487,"Minneapolis, MN","Minnesota","0615",309.00,98.00,220.00,
2019,1,1,3,4,"OO","N455SW","3552",11003,"CID","Iowa",13487,"Minneapolis, MN","Minnesota","1206",-7.00,84.00,220.00,
2019,1,1,3,4,"OO","N455SW","3552",13487,"MSP","Minnesota",11003,"Cedar Rapids/Iowa City, IA","Iowa","1007",-13.00,89.00,220.00,
2019,1,1,1,2,"AA","N9626F","1371",11298,"DFW","Texas",11423,"Des Moines, IA","Iowa","2055",-6.00,114.00,624.00,
2019,1,1,2,3,"AA","N9630A","1371",11298,"DFW","Texas",11423,"Des Moines, IA","Iowa","2055",15.00,114.00,624.00,
2019,1,1,3,4,"AA","N971TW","1371",11298,"DFW","Texas",11423,"Des Moines, IA","Iowa","2055",79.00,114.00,624.00,
2019,1,1,4,5,"AA","N961TW","1371",11298,"DFW","Texas",11423,"Des Moines, IA","Iowa","2055",-5.00,114.00,624.00,
2019,1,1,5,6,"AA","N965TW","1371",11298,"DFW","Texas",11423,"Des Moines, IA","Iowa","2055",-4.00,114.00,624.00,
2019,1,1,6,7,"AA","N983TW","1371",11298,"DFW","Texas",11423,"Des Moines, IA","Iowa","2055",-9.00,111.00,624.00,
2019,1,1,7,1,"AA","N968TW","1371",11298,"DFW","Texas",11423,"Des Moines, IA","Iowa","2055",-13.00,111.00,624.00,
2019,1,1,8,2,"AA","N9618A","1371",11298,"DFW","Texas",11423,"Des Moines, IA","Iowa","2055",-8.00,111.00,624.00,
2019,1,1,9,3,"AA","N971TW","1371",11298,"DFW","Texas",11423,"Des Moines, IA","Iowa","2055",90.00,111.00,624.00,
2019,1,1,10,4,"AA","N501AA","1371",11298,"DFW","Texas",11423,"Des Moines, IA","Iowa","2055",12.00,111.00,624.00,
2019,1,1,11,5,"AA","N9617R","1371",11298,"DFW","Texas",11423,"Des Moines, IA","Iowa","2055",0.00,111.00,624.00,
2019,1,1,12,6,"AA","N9628W","1371",11298,"DFW","Texas",11423,"Des Moines, IA","Iowa","2055",-3.00,111.00,624.00,
2019,1,1,13,7,"AA","N969TW","1371",11298,"DFW","Texas",11423,"Des Moines, IA","Iowa","2055",48.00,111.00,624.00,
2019,1,1,14,1,"AA","N9618A","1371",11298,"DFW","Texas",11423,"Des Moines, IA","Iowa","2055",-2.00,111.00,624.00,
2019,1,1,15,2,"AA","N9616G","1371",11298,"DFW","Texas",11423,"Des Moines, IA","Iowa","2055",-6.00,111.00,624.00,
2019,1,1,16,3,"AA","N9620D","1371",11298,"DFW","Texas",11423,"Des Moines, IA","Iowa","2055",-6.00,111.00,624.00,
2019,1,1,17,4,"AA","N9624T","1371",11298,"DFW","Texas",11423,"Des Moines, IA","Iowa","2055",-5.00,111.00,624.00,
2019,1,1,18,5,"AA","N963TW","1371",11298,"DFW","Texas",11423,"Des Moines, IA","Iowa","2055",29.00,111.00,624.00,
2019,1,1,19,6,"AA","N9681B","1371",11298,"DFW","Texas",11423,"Des Moines, IA","Iowa","2055",-7.00,111.00,624.00,
2019,1,1,20,7,"AA","N964TW","1371",11298,"DFW","Texas",11423,"Des Moines, IA","Iowa","2055",-5.00,111.00,624.00,
2019,1,1,21,1,"AA","N9626F","1371",11298,"DFW","Texas",11423,"Des Moines, IA","Iowa","2055",-7.00,111.00,624.00,
2019,1,1,22,2,"AA","N970TW","1371",11298,"DFW","Texas",11423,"Des Moines, IA","Iowa","2055",-6.00,111.00,624.00,
2019,1,1,23,3,"AA","N963TW","1371",11298,"DFW","Texas",11423,"Des Moines, IA","Iowa","2055",-3.00,111.00,624.00,
2019,1,1,24,4,"AA","N965TW","1371",11298,"DFW","Texas",11423,"Des Moines, IA","Iowa","2055",-5.00,111.00,624.00,
2019,1,1,25,5,"AA","N9624T","1371",11298,"DFW","Texas",11423,"Des Moines, IA","Iowa","2055",-4.00,111.00,624.00,
2019,1,1,26,6,"AA","N963TW","1371",11298,"DFW","Texas",11423,"Des Moines, IA","Iowa","2055",5.00,111.00,624.00,
2019,1,1,27,7,"AA","N983TW","1371",11298,"DFW","Texas",11423,"Des Moines, IA","Iowa","2055",-7.00,111.00,624.00,
2019,1,1,28,1,"AA","N979TW","1371",11298,"DFW","Texas",11423,"Des Moines, IA","Iowa","2055",7.00,111.00,624.00,
2019,1,1,29,2,"AA","N961TW","1371",11298,"DFW","Texas",11423,"Des Moines, IA","Iowa","2055",-8.00,111.00,624.00,
2019,1,1,30,3,"AA","N501AA","1371",11298,"DFW","Texas",11423,"Des Moines, IA","Iowa","2055",-4.00,111.00,624.00,
2019,1,1,31,4,"AA","N9618A","1371",11298,"DFW","Texas",11423,"Des Moines, IA","Iowa","2055",15.00,111.00,624.00,
2019,1,1,12,6,"MQ","N244NN","3835",11298,"DFW","Texas",11423,"Des Moines, IA","Iowa","1445",-2.00,112.00,624.00,
2019,1,1,19,6,"MQ","N259NN","3835",11298,"DFW","Texas",11423,"Des Moines, IA","Iowa","1445",-5.00,112.00,624.00,
2019,1,1,26,6,"MQ","N244NN","3835",11298,"DFW","Texas",11423,"Des Moines, IA","Iowa","1445",0.00,112.00,624.00,
2019,1,1,12,6,"MQ","N244NN","3835",11423,"DSM","Iowa",11298,"Dallas/Fort Worth, TX","Texas","1716",55.00,126.00,624.00,
2019,1,1,19,6,"MQ","N259NN","3835",11423,"DSM","Iowa",11298,"Dallas/Fort Worth, TX","Texas","1716",0.00,126.00,624.00,
2019,1,1,26,6,"MQ","N244NN","3835",11423,"DSM","Iowa",11298,"Dallas/Fort Worth, TX","Texas","1716",-6.00,126.00,624.00,
2019,1,1,1,2,"MQ","N928AE","3855",13930,"ORD","Illinois",11003,"Cedar Rapids/Iowa City, IA","Iowa","2225",53.00,61.00,196.00,
2019,1,1,2,3,"MQ","N935AE","3855",13930,"ORD","Illinois",11003,"Cedar Rapids/Iowa City, IA","Iowa","2225",-5.00,61.00,196.00,
2019,1,1,3,4,"MQ","N925AE","3855",13930,"ORD","Illinois",11003,"Cedar Rapids/Iowa City, IA","Iowa","2225",-8.00,61.00,196.00,
2019,1,1,4,5,"MQ","N696AE","3855",13930,"ORD","Illinois",11003,"Cedar Rapids/Iowa City, IA","Iowa","2225",-3.00,61.00,196.00,
2019,1,1,5,6,"MQ","N673AE","3855",13930,"ORD","Illinois",11003,"Cedar Rapids/Iowa City, IA","Iowa","2225",-4.00,61.00,196.00,
2019,1,1,6,7,"MQ","N908AE","3855",13930,"ORD","Illinois",11003,"Cedar Rapids/Iowa City, IA","Iowa","2220",3.00,62.00,196.00,
2019,1,1,7,1,"MQ","N923AE","3855",13930,"ORD","Illinois",11003,"Cedar Rapids/Iowa City, IA","Iowa","2220",22.00,62.00,196.00,
2019,1,1,8,2,"MQ","N932AE","3855",13930,"ORD","Illinois",11003,"Cedar Rapids/Iowa City, IA","Iowa","2220",-5.00,62.00,196.00,
2019,1,1,9,3,"MQ","N942LL","3855",13930,"ORD","Illinois",11003,"Cedar Rapids/Iowa City, IA","Iowa","2220",-7.00,62.00,196.00,
2019,1,1,10,4,"MQ","N905JH","3855",13930,"ORD","Illinois",11003,"Cedar Rapids/Iowa City, IA","Iowa","2220",-11.00,62.00,196.00,
2019,1,1,11,5,"MQ","N923AE","3855",13930,"ORD","Illinois",11003,"Cedar Rapids/Iowa City, IA","Iowa","2220",-9.00,62.00,196.00,
2019,1,1,12,6,"MQ","N673AE","3855",13930,"ORD","Illinois",11003,"Cedar Rapids/Iowa City, IA","Iowa","2220",41.00,62.00,196.00,
2019,1,1,13,7,"MQ","N931AE","3855",13930,"ORD","Illinois",11003,"Cedar Rapids/Iowa City, IA","Iowa","2220",-3.00,62.00,196.00,
2019,1,1,14,1,"MQ","N677AE","3855",13930,"ORD","Illinois",11003,"Cedar Rapids/Iowa City, IA","Iowa","2220",56.00,62.00,196.00,
2019,1,1,15,2,"MQ","N678AE","3855",13930,"ORD","Illinois",11003,"Cedar Rapids/Iowa City, IA","Iowa","2220",1.00,62.00,196.00,
2019,1,1,16,3,"MQ","N681AE","3855",13930,"ORD","Illinois",11003,"Cedar Rapids/Iowa City, IA","Iowa","2220",-11.00,62.00,196.00,
2019,1,1,17,4,"MQ","N667GB","3855",13930,"ORD","Illinois",11003,"Cedar Rapids/Iowa City, IA","Iowa","2220",-2.00,62.00,196.00,
2019,1,1,18,5,"MQ","N615AE","3855",13930,"ORD","Illinois",11003,"Cedar Rapids/Iowa City, IA","Iowa","2220",,62.00,196.00,
2019,1,1,19,6,"MQ","N933JN","3855",13930,"ORD","Illinois",11003,"Cedar Rapids/Iowa City, IA","Iowa","2220",,62.00,196.00,
2019,1,1,20,7,"MQ","N619AE","3855",13930,"ORD","Illinois",11003,"Cedar Rapids/Iowa City, IA","Iowa","2220",,62.00,196.00,
2019,1,1,21,1,"MQ","N900AE","3855",13930,"ORD","Illinois",11003,"Cedar Rapids/Iowa City, IA","Iowa","2220",18.00,62.00,196.00,
2019,1,1,22,2,"MQ","N680AE","3855",13930,"ORD","Illinois",11003,"Cedar Rapids/Iowa City, IA","Iowa","2220",,62.00,196.00,
2019,1,1,23,3,"MQ","N623AE","3855",13930,"ORD","Illinois",11003,"Cedar Rapids/Iowa City, IA","Iowa","2220",-3.00,62.00,196.00,
2019,1,1,24,4,"MQ","N676AE","3855",13930,"ORD","Illinois",11003,"Cedar Rapids/Iowa City, IA","Iowa","2220",9.00,62.00,196.00,
